name,date_of_birth,place_of_birth,team,season_start_year,season_end_year,competition,competitionNation,Foreign,Colony,Language,latitude,longitude
1,5/6/94,Finland,spal-2013-ferrara,2017,2018,Serie A,Italy,foreign,Colonized,Finnish,61.92411,25.748151
1,24/5/88,Brazil,spal-2013-ferrara,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,10/1/89,Slovenia,spal-2013-ferrara,2017,2018,Serie A,Italy,foreign,Colonized,Slovene,46.151241,14.995463
1,17/3/99,Brazil,spal-2013-ferrara,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,31/8/82,Spain,ssc-napoli,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,20/5/90,Brazil,ssc-napoli,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,14/11/89,Romania,ssc-napoli,2017,2018,Serie A,Italy,foreign,Independent,Romanian,45.943161,24.96676
1,1/2/91,Algeria,ssc-napoli,2017,2018,Serie A,Italy,foreign,France,Arabic,28.033886,1.659626
1,2/2/94,Albania,ssc-napoli,2017,2018,Serie A,Italy,foreign,Colonized,Albanian,41.153332,20.168331
1,20/6/91,Senegal,ssc-napoli,2017,2018,Serie A,Italy,foreign,France,French,14.497401,-14.452362
1,27/5/91,Portugal,ssc-napoli,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,4/9/85,Spain,ssc-napoli,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,8/1/91,Brazil,ssc-napoli,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,17/7/97,Guinea,ssc-napoli,2017,2018,Serie A,Italy,foreign,France,French,9.945587,-9.696645
1,27/7/87,Slovakia,ssc-napoli,2017,2018,Serie A,Italy,foreign,Colonized,Slovak/Bulgarian/Czech/Polish/German/Romani/Rusyn Serbian Ukrainian,48.669026,19.699024
1,5/1/96,Morocco,ssc-napoli,2017,2018,Serie A,Italy,foreign,France,Arabic,31.791702,-7.09262
1,10/5/89,Croatia,ssc-napoli,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,19/7/95,Croatia,ssc-napoli,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,20/5/94,Poland,ssc-napoli,2017,2018,Serie A,Italy,foreign,Germany,Polish,51.919438,19.145136
1,11/2/87,Spain,ssc-napoli,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,11/10/98,Brazil,ssc-napoli,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,6/5/87,Belgium,ssc-napoli,2017,2018,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,28/2/94,Poland,ssc-napoli,2017,2018,Serie A,Italy,foreign,Germany,Polish,51.919438,19.145136
1,11/11/96,Algeria,ssc-napoli,2017,2018,Serie A,Italy,foreign,France,Arabic,28.033886,1.659626
1,6/5/98,Ghana,sassuolo-calcio,2017,2018,Serie A,Italy,foreign,United Kingdom,English,7.946527,-1.023194
1,28/12/95,Uruguay,sassuolo-calcio,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,25/5/93,Netherlands,sassuolo-calcio,2017,2018,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,13/8/97,Spain,sassuolo-calcio,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,13/1/98,Brazil,sassuolo-calcio,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,10/3/93,Ghana,sassuolo-calcio,2017,2018,Serie A,Italy,foreign,United Kingdom,English,7.946527,-1.023194
1,17/3/93,Senegal,sassuolo-calcio,2017,2018,Serie A,Italy,foreign,France,French,14.497401,-14.452362
1,6/6/90,Slovenia,sampdoria,2017,2018,Serie A,Italy,foreign,Colonized,Slovene,46.151241,14.995463
1,1/7/00,Hungary,sampdoria,2017,2018,Serie A,Italy,foreign,Colonized,Hungarian,47.162494,19.503304
1,3/1/99,Lithuania,sampdoria,2017,2018,Serie A,Italy,foreign,Colonized,Lithuanian,55.169438,23.881275
1,31/5/96,Denmark,sampdoria,2017,2018,Serie A,Italy,foreign,Independent,Danish,56.26392,9.501785
1,12/7/92,Poland,sampdoria,2017,2018,Serie A,Italy,foreign,Germany,Polish,51.919438,19.145136
1,25/9/84,Argentina,sampdoria,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,17/7/87,Croatia,sampdoria,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,12/4/88,Argentina,sampdoria,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,23/3/99,Spain,sampdoria,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,15/7/84,Paraguay,sampdoria,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-23.442503,-58.443832
1,10/10/99,Guinea-Bissau,sampdoria,2017,2018,Serie A,Italy,foreign,Colonized,Portuguese,11.803749,-15.180413
1,2/2/95,Poland,sampdoria,2017,2018,Serie A,Italy,foreign,Germany,Polish,51.919438,19.145136
1,14/5/94,Belgium,sampdoria,2017,2018,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,2/12/90,Uruguay,sampdoria,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,22/10/99,Montenegro,sampdoria,2017,2018,Serie A,Italy,foreign,Independent,Albanian/Croatian/Serbian,42.708678,19.37439
1,30/3/99,Slovakia,sampdoria,2017,2018,Serie A,Italy,foreign,Colonized,Slovak/Bulgarian/Czech/Polish/German/Romani/Rusyn Serbian Ukrainian,48.669026,19.699024
1,11/2/96,Uruguay,sampdoria,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,14/3/97,Poland,sampdoria,2017,2018,Serie A,Italy,foreign,Germany,Polish,51.919438,19.145136
1,1/4/91,Colombia,sampdoria,2017,2018,Serie A,Italy,foreign,Independent,Spanish,4.570868,-74.297333
1,19/8/97,Poland,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Germany,Polish,51.919438,19.145136
1,21/4/93,Portugal,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,1/3/99,Bulgaria,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,Bulgarian,42.733883,25.48583
1,10/6/89,France,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,12/10/97,Serbia,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,Serbian ,44.016521,21.005859
1,5/3/92,Uruguay,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,27/6/91,Argentina,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,20/5/91,Brazil,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,25/2/89,Croatia,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,23/8/93,Uruguay,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,18/2/92,France,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,25/3/92,France,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,28/9/96,Portugal,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,12/3/99,Slovenia,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Colonized,Slovene,46.151241,14.995463
1,1/3/93,France,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,5/7/95,Argentina,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,24/4/83,France,acf-fiorentina,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,9/1/94,Czech Republic,genoa-cfc,2017,2018,Serie A,Italy,foreign,Colonized,Czech,49.817492,15.472962
1,29/2/92,Morocco,genoa-cfc,2017,2018,Serie A,Italy,foreign,France,Arabic,31.791702,-7.09262
1,9/1/85,Argentina,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,5/5/92,France,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,4/1/98,Romania,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Romanian,45.943161,24.96676
1,22/1/98,Portugal,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,20/2/83,Argentina,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,11/2/87,Bosnia-Herzegovina,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Bosnian,43.915886,17.679076
1,20/9/91,Ghana,genoa-cfc,2017,2018,Serie A,Italy,foreign,United Kingdom,English,7.946527,-1.023194
1,28/6/92,Sweden,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Swedish ,60.128161,18.643501
1,7/2/93,Uruguay,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,15/9/90,Serbia,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Serbian ,44.016521,21.005859
1,11/5/86,Portugal,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,27/3/96,Belgium,genoa-cfc,2017,2018,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,30/3/90,Sierra Leone,genoa-cfc,2017,2018,Serie A,Italy,foreign,United Kingdom,English,8.460555,-11.779889
1,24/5/89,Morocco,genoa-cfc,2017,2018,Serie A,Italy,foreign,France,Arabic,31.791702,-7.09262
1,13/11/88,Bulgaria,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Bulgarian,42.733883,25.48583
1,10/7/94,Portugal,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,20/5/94,France,genoa-cfc,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,27/7/83,Macedonia,genoa-cfc,2017,2018,Serie A,Italy,foreign,Colonized,Macedonian,41.608635,21.745275
1,19/3/95,Albania,lazio-roma,2017,2018,Serie A,Italy,foreign,Colonized,Albanian,41.153332,20.168331
1,15/3/87,Croatia,lazio-roma,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,18/8/84,Serbia,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Serbian ,44.016521,21.005859
1,23/11/91,Angola,lazio-roma,2017,2018,Serie A,Italy,foreign,Colonized,Portuguese,-11.202692,17.873887
1,7/4/87,Uruguay,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,5/2/92,Netherlands,lazio-roma,2017,2018,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,8/1/94,Denmark,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Danish,56.26392,9.501785
1,22/3/97,Brazil,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,25/7/94,Belgium,lazio-roma,2017,2018,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,17/4/93,Spain,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,22/10/86,Romania,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Romanian,45.943161,24.96676
1,14/10/94,Brazil,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,12/10/98,Portugal,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,15/4/93,Brazil,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,9/1/87,Brazil,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,18/1/86,Bosnia-Herzegovina,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Bosnian,43.915886,17.679076
1,17/10/92,Montenegro,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Albanian/Croatian/Serbian,42.708678,19.37439
1,27/2/95,Serbia,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Serbian ,44.016521,21.005859
1,1/1/99,Finland,lazio-roma,2017,2018,Serie A,Italy,foreign,Colonized,Finnish,61.92411,25.748151
1,5/9/88,Ecuador,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-1.831239,-78.183406
1,28/9/87,Serbia,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Serbian ,44.016521,21.005859
1,28/11/92,Spain,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,17/11/86,Portugal,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,9/3/00,Portugal,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,25/2/93,Colombia,lazio-roma,2017,2018,Serie A,Italy,foreign,Independent,Spanish,4.570868,-74.297333
1,2/10/92,Brazil,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,18/1/78,Romania,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Romanian,45.943161,24.96676
1,5/5/91,Poland,as-roma,2017,2018,Serie A,Italy,foreign,Germany,Polish,51.919438,19.145136
1,10/9/97,Croatia,as-roma,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,1/3/90,Brazil,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,17/3/87,Argentina,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,10/6/91,Brazil,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,11/2/95,Netherlands,as-roma,2017,2018,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,10/11/85,Serbia,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Serbian ,44.016521,21.005859
1,14/6/91,Greece,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Greek,39.074208,21.824312
1,29/6/94,Argentina,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,20/5/97,Brazil,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,10/3/89,France,as-roma,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,4/5/88,Belgium,as-roma,2017,2018,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,26/7/88,Argentina,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,13/2/90,Netherlands,as-roma,2017,2018,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,14/7/97,Turkey,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Turkish,38.963745,35.243322
1,7/8/97,Denmark,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Danish,56.26392,9.501785
1,17/6/91,France,as-roma,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,17/3/86,Bosnia-Herzegovina,as-roma,2017,2018,Serie A,Italy,foreign,Independent,Bosnian,43.915886,17.679076
1,24/1/96,Czech Republic,as-roma,2017,2018,Serie A,Italy,foreign,Colonized,Czech,49.817492,15.472962
1,9/9/71,Canada,as-roma,2017,2018,Serie A,Italy,foreign,Independent,English,56.130366,-106.346771
1,26/1/92,Uruguay,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,20/2/97,Serbia,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Serbian ,44.016521,21.005859
1,20/9/86,Argentina,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,12/4/81,Argentina,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,7/2/99,Ecuador,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-1.831239,-78.183406
1,1/2/97,Serbia,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Serbian ,44.016521,21.005859
1,27/3/90,Cameroon,torino-fc,2017,2018,Serie A,Italy,foreign,Germany,English/French,7.369722,12.354722
1,5/1/92,Ghana,torino-fc,2017,2018,Serie A,Italy,foreign,United Kingdom,English,7.946527,-1.023194
1,1/1/00,France,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,22/5/91,Nigeria,torino-fc,2017,2018,Serie A,Italy,foreign,United Kingdom,English,9.081999,8.675277
1,13/1/88,Venezuela,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,6.42375,-66.58973
1,4/7/95,Spain,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,21/8/98,Croatia,torino-fc,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,4/1/90,Spain,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,14/3/00,Ivory Coast,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,French,7.54,5.5471
1,29/9/91,Serbia,torino-fc,2017,2018,Serie A,Italy,foreign,Independent,Serbian ,44.016521,21.005859
1,19/12/94,Senegal,torino-fc,2017,2018,Serie A,Italy,foreign,France,French,14.497401,-14.452362
1,9/11/77,Argentina,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,19/12/93,Iraq,udinese-calcio,2017,2018,Serie A,Italy,foreign,United Kingdom,Arabic,33.223191,43.679291
1,10/5/84,Brazil,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,4/5/90,Netherlands,udinese-calcio,2017,2018,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,5/12/94,Brazil,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,21/2/91,Denmark,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,Danish,56.26392,9.501785
1,11/8/99,Slovakia,udinese-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Slovak/Bulgarian/Czech/Polish/German/Romani/Rusyn Serbian Ukrainian,48.669026,19.699024
1,5/3/93,Switzerland,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,German,46.818188,8.227512
1,3/12/94,Czech Republic,udinese-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Czech,49.817492,15.472962
1,19/4/85,Switzerland,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,German,46.818188,8.227512
1,24/5/94,Argentina,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,7/5/95,France,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,29/6/84,Iceland,udinese-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Icelandic,64.963051,-19.020835
1,14/6/98,Sweden,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,Swedish ,60.128161,18.643501
1,26/3/94,Argentina,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,19/1/96,Czech Republic,udinese-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Czech,49.817492,15.472962
1,28/8/98,Bosnia-Herzegovina,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,Bosnian,43.915886,17.679076
1,11/8/97,Croatia,udinese-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,3/4/84,Argentina,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,,Albania,udinese-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Albanian,41.153332,20.168331
1,7/7/95,Croatia,udinese-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,1999,Ivory Coast,udinese-calcio,2017,2018,Serie A,Italy,foreign,Independent,French,7.54,5.5471
1,16/4/78,Croatia,udinese-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,3/3/82,Brazil,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,23/12/00,Ivory Coast,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Independent,French,7.54,5.5471
1,5/11/86,Brazil,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,22/10/93,Greece,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Independent,Greek,39.074208,21.824312
1,5/2/97,Belgium,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,26/2/99,Denmark,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Independent,Danish,56.26392,9.501785
1,17/8/90,Moldova,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Romanian,47.411631,28.369885
1,9/3/92,Brazil,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,30/5/99,Ghana,cagliari-calcio,2017,2018,Serie A,Italy,foreign,United Kingdom,English,7.946527,-1.023194
1,2/11/97,Colombia,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Independent,Spanish,4.570868,-74.297333
1,10/5/90,Brazil,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,11/9/98,North Korea,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Colonized,Korean,40.339852,127.510093
1,22/8/74,Uruguay,cagliari-calcio,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,10/3/89,Albania,atalanta,2017,2018,Serie A,Italy,foreign,Colonized,Albanian,41.153332,20.168331
1,5/12/95,Belgium,atalanta,2017,2018,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,5/7/94,Germany,atalanta,2017,2018,Serie A,Italy,foreign,Independent,German,51.165691,10.451526
1,9/1/94,Netherlands,atalanta,2017,2018,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,5/1/90,Argentina,atalanta,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,10/10/90,Brazil,atalanta,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,29/3/91,Netherlands,atalanta,2017,2018,Serie A,Italy,foreign,Germany,Dutch/English,52.132633,5.291266
1,15/4/92,Switzerland,atalanta,2017,2018,Serie A,Italy,foreign,Independent,German,46.818188,8.227512
1,23/1/96,Switzerland,atalanta,2017,2018,Serie A,Italy,foreign,Independent,German,46.818188,8.227512
1,19/5/93,Brazil,atalanta,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,25/4/00,Sweden,atalanta,2017,2018,Serie A,Italy,foreign,Independent,Swedish ,60.128161,18.643501
1,14/11/98,Gambia,atalanta,2017,2018,Serie A,Italy,foreign,United Kingdom,English,13.443182,-15.310139
1,16/3/93,Denmark,atalanta,2017,2018,Serie A,Italy,foreign,Independent,Danish,56.26392,9.501785
1,15/2/88,Argentina,atalanta,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,29/1/88,Slovenia,atalanta,2017,2018,Serie A,Italy,foreign,Colonized,Slovene,46.151241,14.995463
1,2/1/99,Ivory Coast,atalanta,2017,2018,Serie A,Italy,foreign,Independent,French,7.54,5.5471
1,14/7/84,Slovenia,inter,2017,2018,Serie A,Italy,foreign,Colonized,Slovene,46.151241,14.995463
1,8/9/93,Brazil,inter,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,27/5/94,Portugal,inter,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,1/9/89,Argentina,inter,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,7/9/84,Brazil,inter,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,11/2/95,Slovakia,inter,2017,2018,Serie A,Italy,foreign,Colonized,Slovak/Bulgarian/Czech/Polish/German/Romani/Rusyn Serbian Ukrainian,48.669026,19.699024
1,12/1/85,Spain,inter,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,16/11/92,Croatia,inter,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,20/7/99,Belgium,inter,2017,2018,Serie A,Italy,foreign,Germany,Dutch/French,50.503887,4.469936
1,28/9/96,Ivory Coast,inter,2017,2018,Serie A,Italy,foreign,Independent,French,7.54,5.5471
1,2/2/89,Croatia,inter,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,12/2/93,Brazil,inter,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
1,24/8/91,Uruguay,inter,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-32.522779,-55.765835
1,19/2/93,Argentina,inter,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,8/7/98,France,inter,2017,2018,Serie A,Italy,foreign,Independent,French,46.227638,2.213749
1,6/5/93,Paraguay,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-23.442503,-58.443832
1,26/8/90,Argentina,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,25/8/92,Switzerland,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,German,46.818188,8.227512
1,26/5/94,Colombia,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Spanish,4.570868,-74.297333
1,30/9/86,Colombia,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Spanish,4.570868,-74.297333
1,30/1/86,Argentina,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,8/2/94,Turkey,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Turkish,38.963745,35.243322
1,19/12/96,Ivory Coast,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,French,7.54,5.5471
1,15/6/98,Morocco,ac-milan,2017,2018,Serie A,Italy,foreign,France,Arabic,31.791702,-7.09262
1,29/12/88,Argentina,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Spanish,-38.416097,-63.616672
1,17/10/90,Nigeria,ac-milan,2017,2018,Serie A,Italy,foreign,United Kingdom,English,9.081999,8.675277
1,6/11/95,Portugal,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,5/1/88,Croatia,ac-milan,2017,2018,Serie A,Italy,foreign,Colonized,Croatian,45.1,15.2
1,19/11/93,Spain,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Spanish,40.463667,-3.74922
1,4/5/98,Portugal,ac-milan,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,39.399872,-8.224454
1,27/9/92,Brazil,empoli-fc,2017,2018,Serie A,Italy,foreign,Independent,Portuguese,-14.235004,-51.92528
