name,date_of_birth,place_of_birth,team,season,season_start_year,season_end_year
Frank Pagelsdorf,05/02/1958,Germany,hannover-96,Season 1988/1989,1988,1989
JÃ¼rgen Prange,21/08/1965,Germany,hannover-96,Season 1988/1989,1988,1989
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1988/1989,1988,1989
Gregor Grillemeier,17/02/1959,Germany,hannover-96,Season 1988/1989,1988,1989
Frank Hartmann,17/08/1960,Germany,hannover-96,Season 1988/1989,1988,1989
Stefan Kohn,09/10/1965,Germany,hannover-96,Season 1988/1989,1988,1989
Andrzej PaÅasz,22/07/1960,Poland,hannover-96,Season 1988/1989,1988,1989
Siegfried Reich,29/09/1959,Germany,hannover-96,Season 1988/1989,1988,1989
Dieter Schatzschneider,26/04/1958,Germany,hannover-96,Season 1988/1989,1988,1989
Reinhard Saftig,23/01/1952,Germany,hannover-96,Season 1988/1989,1988,1989
Christian Handschug,,Germany,hannover-96,Season 1987/1988,1987,1988
Ralf Raps,10/10/1960,Germany,hannover-96,Season 1987/1988,1987,1988
Hans Wulf,31/10/1951,Germany,hannover-96,Season 1987/1988,1987,1988
Karlheinz Geils,20/05/1955,Germany,hannover-96,Season 1987/1988,1987,1988
Bastian Hellberg,27/10/1962,Germany,hannover-96,Season 1987/1988,1987,1988
Peter Hobday,09/04/1961,England,hannover-96,Season 1987/1988,1987,1988
Heinz KnÃ¼we,16/01/1956,Germany,hannover-96,Season 1987/1988,1987,1988
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1987/1988,1987,1988
Holger Willmer,25/09/1958,Germany,hannover-96,Season 1987/1988,1987,1988
Rachid Belarbi,07/11/1964,Germany,hannover-96,Season 1987/1988,1987,1988
Detlev Dammeier,18/10/1968,Germany,hannover-96,Season 1987/1988,1987,1988
Bernd DierÃen,28/08/1959,Germany,hannover-96,Season 1987/1988,1987,1988
GÃ¼nter Drews,09/07/1967,Germany,hannover-96,Season 1987/1988,1987,1988
Martin Groth,20/10/1969,Germany,hannover-96,Season 1987/1988,1987,1988
Andreas MÃ¼ller,13/12/1962,Germany,hannover-96,Season 1987/1988,1987,1988
Andreas Reinke,03/01/1963,Germany,hannover-96,Season 1987/1988,1987,1988
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1987/1988,1987,1988
Gregor Grillemeier,17/02/1959,Germany,hannover-96,Season 1987/1988,1987,1988
Frank Hartmann,17/08/1960,Germany,hannover-96,Season 1987/1988,1987,1988
Stefan Kohn,09/10/1965,Germany,hannover-96,Season 1987/1988,1987,1988
Andrzej PaÅasz,22/07/1960,Poland,hannover-96,Season 1987/1988,1987,1988
Siegfried Reich,29/09/1959,Germany,hannover-96,Season 1987/1988,1987,1988
JÃ¼rgen WÃ¤hling,06/12/1940,Germany,hannover-96,Season 1987/1988,1987,1988
Ralf Raps,10/10/1960,Germany,hannover-96,Season 1986/1987,1986,1987
Hans Wulf,31/10/1951,Germany,hannover-96,Season 1986/1987,1986,1987
Jens Heimann,28/09/1967,Germany,hannover-96,Season 1986/1987,1986,1987
Bastian Hellberg,27/10/1962,Germany,hannover-96,Season 1986/1987,1986,1987
Peter Hobday,09/04/1961,England,hannover-96,Season 1986/1987,1986,1987
Heinz KnÃ¼we,16/01/1956,Germany,hannover-96,Season 1986/1987,1986,1987
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1986/1987,1986,1987
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1986/1987,1986,1987
Oliver Arlt,05/05/1969,Germany,hannover-96,Season 1986/1987,1986,1987
Rachid Belarbi,07/11/1964,Germany,hannover-96,Season 1986/1987,1986,1987
Detlev Dammeier,18/10/1968,Germany,hannover-96,Season 1986/1987,1986,1987
Stefan Eidinger,07/11/1962,Germany,hannover-96,Season 1986/1987,1986,1987
JÃ¼rgen Fleer,26/02/1957,Germany,hannover-96,Season 1986/1987,1986,1987
Martin Giesel,24/11/1962,Germany,hannover-96,Season 1986/1987,1986,1987
Maximilian Heidenreich,09/05/1967,Germany,hannover-96,Season 1986/1987,1986,1987
Uwe Kasper,24/09/1963,Germany,hannover-96,Season 1986/1987,1986,1987
Felix MÃ¶ller,13/08/1966,Germany,hannover-96,Season 1986/1987,1986,1987
Wayne Thomas,02/09/1958,Wales,hannover-96,Season 1986/1987,1986,1987
Gregor Grillemeier,17/02/1959,Germany,hannover-96,Season 1986/1987,1986,1987
Michael Gue,21/09/1962,Germany,hannover-96,Season 1986/1987,1986,1987
Frank Hartmann,17/08/1960,Germany,hannover-96,Season 1986/1987,1986,1987
JÃ¶rg Korte,15/08/1968,Germany,hannover-96,Season 1986/1987,1986,1987
Siegfried Reich,29/09/1959,Germany,hannover-96,Season 1986/1987,1986,1987
JÃ¼rgen WÃ¤hling,06/12/1940,Germany,hannover-96,Season 1986/1987,1986,1987
Ralf Raps,10/10/1960,Germany,hannover-96,Season 1985/1986,1985,1986
JÃ¼rgen Rynio,01/04/1948,Germany,hannover-96,Season 1985/1986,1985,1986
Roman Geszlecht,28/12/1961,Germany,hannover-96,Season 1985/1986,1985,1986
Bastian Hellberg,27/10/1962,Germany,hannover-96,Season 1985/1986,1985,1986
Axel Horn,08/03/1962,Germany,hannover-96,Season 1985/1986,1985,1986
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1985/1986,1985,1986
Uwe Ronge,11/08/1958,Germany,hannover-96,Season 1985/1986,1985,1986
Oliver Stoecking,23/04/1967,Germany,hannover-96,Season 1985/1986,1985,1986
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1985/1986,1985,1986
Bernd Thiele,24/01/1956,Germany,hannover-96,Season 1985/1986,1985,1986
Miroslav VjetroviÄ,21/07/1956,Serbia,hannover-96,Season 1985/1986,1985,1986
JÃ¼rgen Baier,29/06/1958,Germany,hannover-96,Season 1985/1986,1985,1986
Rachid Belarbi,07/11/1964,Germany,hannover-96,Season 1985/1986,1985,1986
Jose Manuel Cobano,29/09/1964,Germany,hannover-96,Season 1985/1986,1985,1986
Stefan Eidinger,07/11/1962,Germany,hannover-96,Season 1985/1986,1985,1986
JÃ¼rgen Fleer,26/02/1957,Germany,hannover-96,Season 1985/1986,1985,1986
Martin Giesel,24/11/1962,Germany,hannover-96,Season 1985/1986,1985,1986
Maximilian Heidenreich,09/05/1967,Germany,hannover-96,Season 1985/1986,1985,1986
Felix MÃ¶ller,13/08/1966,Germany,hannover-96,Season 1985/1986,1985,1986
Wayne Thomas,02/09/1958,Wales,hannover-96,Season 1985/1986,1985,1986
Franz Gerber,27/11/1953,Germany,hannover-96,Season 1985/1986,1985,1986
Michael Gue,21/09/1962,Germany,hannover-96,Season 1985/1986,1985,1986
Siegfried Reich,29/09/1959,Germany,hannover-96,Season 1985/1986,1985,1986
Fred Schaub,28/08/1960,Germany,hannover-96,Season 1985/1986,1985,1986
Helmut Kalthoff,24/04/1948,Germany,hannover-96,Season 1985/1986,1985,1986
Ralf Raps,10/10/1960,Germany,hannover-96,Season 1984/1985,1984,1985
Bastian Hellberg,27/10/1962,Germany,hannover-96,Season 1984/1985,1984,1985
Detlev Hennies,10/02/1960,Germany,hannover-96,Season 1984/1985,1984,1985
Axel Horn,08/03/1962,Germany,hannover-96,Season 1984/1985,1984,1985
Mathias Kuhlmey,28/02/1966,Germany,hannover-96,Season 1984/1985,1984,1985
Uwe Ronge,11/08/1958,Germany,hannover-96,Season 1984/1985,1984,1985
Oliver Stoecking,23/04/1967,Germany,hannover-96,Season 1984/1985,1984,1985
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1984/1985,1984,1985
Bernd Thiele,24/01/1956,Germany,hannover-96,Season 1984/1985,1984,1985
Miroslav VjetroviÄ,21/07/1956,Serbia,hannover-96,Season 1984/1985,1984,1985
Lars-Peter Beike,05/11/1963,Germany,hannover-96,Season 1984/1985,1984,1985
Jose Manuel Cobano,29/09/1964,Germany,hannover-96,Season 1984/1985,1984,1985
Martin Giesel,24/11/1962,Germany,hannover-96,Season 1984/1985,1984,1985
Maximilian Heidenreich,09/05/1967,Germany,hannover-96,Season 1984/1985,1984,1985
JÃ¼rgen Siegel,25/09/1959,Germany,hannover-96,Season 1984/1985,1984,1985
Franz Gerber,27/11/1953,Germany,hannover-96,Season 1984/1985,1984,1985
Michael Gue,21/09/1962,Germany,hannover-96,Season 1984/1985,1984,1985
Frank Hartmann,17/08/1960,Germany,hannover-96,Season 1984/1985,1984,1985
Fred Schaub,28/08/1960,Germany,hannover-96,Season 1984/1985,1984,1985
Werner Biskup,26/04/1942,Germany,hannover-96,Season 1984/1985,1984,1985
JÃ¼rgen Rynio,01/04/1948,Germany,hannover-96,Season 1983/1984,1983,1984
GÃ¼nter DÃ¤mpfling,11/01/1956,Germany,hannover-96,Season 1983/1984,1983,1984
Bernd Gorski,04/10/1959,Germany,hannover-96,Season 1983/1984,1983,1984
Bastian Hellberg,27/10/1962,Germany,hannover-96,Season 1983/1984,1983,1984
Detlev Hennies,10/02/1960,Germany,hannover-96,Season 1983/1984,1983,1984
Axel Horn,08/03/1962,Germany,hannover-96,Season 1983/1984,1983,1984
Burkhard Steiner,04/10/1958,Germany,hannover-96,Season 1983/1984,1983,1984
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1983/1984,1983,1984
Bernd Thiele,24/01/1956,Germany,hannover-96,Season 1983/1984,1983,1984
Ralf Aussem,01/09/1960,Germany,hannover-96,Season 1983/1984,1983,1984
Lars-Peter Beike,05/11/1963,Germany,hannover-96,Season 1983/1984,1983,1984
AndrÃ© Frercks,12/06/1960,Germany,hannover-96,Season 1983/1984,1983,1984
Martin Giesel,24/11/1962,Germany,hannover-96,Season 1983/1984,1983,1984
SavaÅ KoÃ§,23/03/1963,Turkey,hannover-96,Season 1983/1984,1983,1984
Werner Lorant,21/11/1948,Germany,hannover-96,Season 1983/1984,1983,1984
Manfred Maczuga,04/04/1960,Germany,hannover-96,Season 1983/1984,1983,1984
Achim Neumann,21/09/1960,Germany,hannover-96,Season 1983/1984,1983,1984
Marek PiÄta,29/03/1954,Poland,hannover-96,Season 1983/1984,1983,1984
Fritz Wedekind,28/10/1960,Germany,hannover-96,Season 1983/1984,1983,1984
Frank Hartmann,17/08/1960,Germany,hannover-96,Season 1983/1984,1983,1984
Peter Hayduk,10/04/1953,Germany,hannover-96,Season 1983/1984,1983,1984
Horst Neumann,05/11/1952,Germany,hannover-96,Season 1983/1984,1983,1984
Fred Schaub,28/08/1960,Germany,hannover-96,Season 1983/1984,1983,1984
Werner Biskup,26/04/1942,Germany,hannover-96,Season 1983/1984,1983,1984
JÃ¼rgen Rynio,01/04/1948,Germany,hannover-96,Season 1982/1983,1982,1983
GÃ¼nter DÃ¤mpfling,11/01/1956,Germany,hannover-96,Season 1982/1983,1982,1983
Bernd Gorski,04/10/1959,Germany,hannover-96,Season 1982/1983,1982,1983
Detlev Hennies,10/02/1960,Germany,hannover-96,Season 1982/1983,1982,1983
Rainer Scholz,03/09/1954,Germany,hannover-96,Season 1982/1983,1982,1983
Burkhard Steiner,04/10/1958,Germany,hannover-96,Season 1982/1983,1982,1983
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1982/1983,1982,1983
Ralf Aussem,01/09/1960,Germany,hannover-96,Season 1982/1983,1982,1983
Norbert Bebensee,15/07/1953,Germany,hannover-96,Season 1982/1983,1982,1983
Lars-Peter Beike,05/11/1963,Germany,hannover-96,Season 1982/1983,1982,1983
Bernd DierÃen,28/08/1959,Germany,hannover-96,Season 1982/1983,1982,1983
AndrÃ© Frercks,12/06/1960,Germany,hannover-96,Season 1982/1983,1982,1983
Jochen Goll,11/02/1955,Germany,hannover-96,Season 1982/1983,1982,1983
Eckehard Kownatzki,04/02/1960,Germany,hannover-96,Season 1982/1983,1982,1983
Manfred Maczuga,04/04/1960,Germany,hannover-96,Season 1982/1983,1982,1983
Marek PiÄta,29/03/1954,Poland,hannover-96,Season 1982/1983,1982,1983
Fritz Wedekind,28/10/1960,Germany,hannover-96,Season 1982/1983,1982,1983
Frank Hartmann,17/08/1960,Germany,hannover-96,Season 1982/1983,1982,1983
Peter Hayduk,10/04/1953,Germany,hannover-96,Season 1982/1983,1982,1983
Klaus KÃ¶rth,16/10/1959,Germany,hannover-96,Season 1982/1983,1982,1983
Horst Neumann,05/11/1952,Germany,hannover-96,Season 1982/1983,1982,1983
Gerd Bohnsack,15/02/1939,Germany,hannover-96,Season 1982/1983,1982,1983
JÃ¼rgen Rynio,01/04/1948,Germany,hannover-96,Season 1981/1982,1981,1982
JÃ³hannes EÃ°valdsson,03/09/1950,Iceland,hannover-96,Season 1981/1982,1981,1982
Bernd Gorski,04/10/1959,Germany,hannover-96,Season 1981/1982,1981,1982
Horst Kinkeldey,19/09/1956,Germany,hannover-96,Season 1981/1982,1981,1982
Gerhard Kleppinger,01/03/1958,Germany,hannover-96,Season 1981/1982,1981,1982
Roland Kosien,25/09/1953,Germany,hannover-96,Season 1981/1982,1981,1982
Rainer Scholz,03/09/1954,Germany,hannover-96,Season 1981/1982,1981,1982
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1981/1982,1981,1982
Ulf Winskowsky,30/06/1958,Germany,hannover-96,Season 1981/1982,1981,1982
Ralf Aussem,01/09/1960,Germany,hannover-96,Season 1981/1982,1981,1982
Norbert Bebensee,15/07/1953,Germany,hannover-96,Season 1981/1982,1981,1982
Bernd DierÃen,28/08/1959,Germany,hannover-96,Season 1981/1982,1981,1982
Jochen Goll,11/02/1955,Germany,hannover-96,Season 1981/1982,1981,1982
Frank Hartmann,17/08/1960,Germany,hannover-96,Season 1981/1982,1981,1982
Peter Hayduk,10/04/1953,Germany,hannover-96,Season 1981/1982,1981,1982
Horst Neumann,05/11/1952,Germany,hannover-96,Season 1981/1982,1981,1982
Dieter Schatzschneider,26/04/1958,Germany,hannover-96,Season 1981/1982,1981,1982
Diethelm Ferner,13/07/1941,Germany,hannover-96,Season 1981/1982,1981,1982
JÃ¼rgen Rynio,01/04/1948,Germany,hannover-96,Season 1980/1981,1980,1981
Peter Anders,29/06/1946,Germany,hannover-96,Season 1980/1981,1980,1981
Bernd Gorski,04/10/1959,Germany,hannover-96,Season 1980/1981,1980,1981
Horst Kinkeldey,19/09/1956,Germany,hannover-96,Season 1980/1981,1980,1981
Gerhard Kleppinger,01/03/1958,Germany,hannover-96,Season 1980/1981,1980,1981
Roland Kosien,25/09/1953,Germany,hannover-96,Season 1980/1981,1980,1981
Rainer Scholz,03/09/1954,Germany,hannover-96,Season 1980/1981,1980,1981
Karsten Surmann,05/10/1959,Germany,hannover-96,Season 1980/1981,1980,1981
Ulf Winskowsky,30/06/1958,Germany,hannover-96,Season 1980/1981,1980,1981
Norbert Bebensee,15/07/1953,Germany,hannover-96,Season 1980/1981,1980,1981
Bernd DierÃen,28/08/1959,Germany,hannover-96,Season 1980/1981,1980,1981
Heiko Mertes,14/07/1947,Germany,hannover-96,Season 1980/1981,1980,1981
Frank Hartmann,17/08/1960,Germany,hannover-96,Season 1980/1981,1980,1981
Peter Hayduk,10/04/1953,Germany,hannover-96,Season 1980/1981,1980,1981
Karl-Heinz Mrosko,11/10/1946,Germany,hannover-96,Season 1980/1981,1980,1981
George Sagna,14/01/1953,Senegal,hannover-96,Season 1980/1981,1980,1981
Dieter Schatzschneider,26/04/1958,Germany,hannover-96,Season 1980/1981,1980,1981
Diethelm Ferner,13/07/1941,Germany,hannover-96,Season 1980/1981,1980,1981
JÃ¼rgen Rynio,01/04/1948,Germany,hannover-96,Season 1979/1980,1979,1980
Peter Anders,29/06/1946,Germany,hannover-96,Season 1979/1980,1979,1980
Georg Damjanoff,12/10/1945,Germany,hannover-96,Season 1979/1980,1979,1980
Bernd Gorski,04/10/1959,Germany,hannover-96,Season 1979/1980,1979,1980
Horst Kinkeldey,19/09/1956,Germany,hannover-96,Season 1979/1980,1979,1980
Rainer Scholz,03/09/1954,Germany,hannover-96,Season 1979/1980,1979,1980
Ulf Winskowsky,30/06/1958,Germany,hannover-96,Season 1979/1980,1979,1980
Hans-Georg Kulik,02/01/1954,Germany,hannover-96,Season 1979/1980,1979,1980
Heiko Mertes,14/07/1947,Germany,hannover-96,Season 1979/1980,1979,1980
Theodor RielÃ¤nder,24/07/1950,Germany,hannover-96,Season 1979/1980,1979,1980
JÃ¼rgen Stoffregen,10/03/1957,Germany,hannover-96,Season 1979/1980,1979,1980
Peter Hayduk,10/04/1953,Germany,hannover-96,Season 1979/1980,1979,1980
Karl-Heinz Mrosko,11/10/1946,Germany,hannover-96,Season 1979/1980,1979,1980
George Sagna,14/01/1953,Senegal,hannover-96,Season 1979/1980,1979,1980
Dieter Schatzschneider,26/04/1958,Germany,hannover-96,Season 1979/1980,1979,1980
GÃ¼nter Volkmer,18/12/1954,Germany,hannover-96,Season 1979/1980,1979,1980
Diethelm Ferner,13/07/1941,Germany,hannover-96,Season 1979/1980,1979,1980
Dieter Bendix,14/07/1957,Germany,hannover-96,Season 1978/1979,1978,1979
Heinz Blasey,01/01/1948,Germany,hannover-96,Season 1978/1979,1978,1979
Wolfgang Hillmann,18/09/1948,Germany,hannover-96,Season 1978/1979,1978,1979
Peter Anders,29/06/1946,Germany,hannover-96,Season 1978/1979,1978,1979
Georg Damjanoff,12/10/1945,Germany,hannover-96,Season 1978/1979,1978,1979
Uwe Kathmann,22/11/1959,Germany,hannover-96,Season 1978/1979,1978,1979
Horst Kinkeldey,19/09/1956,Germany,hannover-96,Season 1978/1979,1978,1979
Rainer Scholz,03/09/1954,Germany,hannover-96,Season 1978/1979,1978,1979
Bernd Vesely,19/01/1952,Germany,hannover-96,Season 1978/1979,1978,1979
Ulf Winskowsky,30/06/1958,Germany,hannover-96,Season 1978/1979,1978,1979
Klaus GrÃ¤ssle,30/07/1954,Germany,hannover-96,Season 1978/1979,1978,1979
Hans-Georg Kulik,02/01/1954,Germany,hannover-96,Season 1978/1979,1978,1979
Heiko Mertes,14/07/1947,Germany,hannover-96,Season 1978/1979,1978,1979
Michael Pyka,25/01/1954,Germany,hannover-96,Season 1978/1979,1978,1979
Theodor RielÃ¤nder,24/07/1950,Germany,hannover-96,Season 1978/1979,1978,1979
JÃ¼rgen Stoffregen,10/03/1957,Germany,hannover-96,Season 1978/1979,1978,1979
Johan Tsakliotis,22/04/1959,Greece,hannover-96,Season 1978/1979,1978,1979
Eckhard Deterding,13/04/1948,Germany,hannover-96,Season 1978/1979,1978,1979
Udo Fidorra,23/08/1954,Germany,hannover-96,Season 1978/1979,1978,1979
Hans-Werner Kornacker,06/08/1955,Germany,hannover-96,Season 1978/1979,1978,1979
George Sagna,14/01/1953,Senegal,hannover-96,Season 1978/1979,1978,1979
Dieter Schatzschneider,26/04/1958,Germany,hannover-96,Season 1978/1979,1978,1979
GÃ¼nter Volkmer,18/12/1954,Germany,hannover-96,Season 1978/1979,1978,1979
Toni Burghardt,09/06/1942,Germany,hannover-96,Season 1978/1979,1978,1979
Wolfgang Hillmann,18/09/1948,Germany,hannover-96,Season 1977/1978,1977,1978
Peter Anders,29/06/1946,Germany,hannover-96,Season 1977/1978,1977,1978
Hans-Herbert Blumenthal,03/10/1948,Germany,hannover-96,Season 1977/1978,1977,1978
Georg Damjanoff,12/10/1945,Germany,hannover-96,Season 1977/1978,1977,1978
Horst Kinkeldey,19/09/1956,Germany,hannover-96,Season 1977/1978,1977,1978
Rainer Stiller,09/09/1944,Germany,hannover-96,Season 1977/1978,1977,1978
Bernd Vesely,19/01/1952,Germany,hannover-96,Season 1977/1978,1977,1978
Ulf Winskowsky,30/06/1958,Germany,hannover-96,Season 1977/1978,1977,1978
Werner Drong,02/10/1955,Germany,hannover-96,Season 1977/1978,1977,1978
Hans-Georg Kulik,02/01/1954,Germany,hannover-96,Season 1977/1978,1977,1978
Wolfgang LÃ¼ttges,01/08/1950,Germany,hannover-96,Season 1977/1978,1977,1978
Frank Pagelsdorf,05/02/1958,Germany,hannover-96,Season 1977/1978,1977,1978
Herbert Poesger,25/03/1953,Germany,hannover-96,Season 1977/1978,1977,1978
GÃ¼nter Wesche,25/06/1947,Germany,hannover-96,Season 1977/1978,1977,1978
Peter Dahl,14/02/1948,Denmark,hannover-96,Season 1977/1978,1977,1978
JÃ¼rgen Milewski,19/10/1957,Germany,hannover-96,Season 1977/1978,1977,1978
Bernd Wehmeyer,06/06/1952,Germany,hannover-96,Season 1977/1978,1977,1978
Klaus Wunder,13/09/1950,Germany,hannover-96,Season 1977/1978,1977,1978
Fiffi Kronsbein,25/12/1914,Germany,hannover-96,Season 1977/1978,1977,1978
Reinhard Dittel,24/01/1949,Germany,hannover-96,Season 1976/1977,1976,1977
Franz-Josef Pauly,16/09/1949,Germany,hannover-96,Season 1976/1977,1976,1977
Peter Anders,29/06/1946,Germany,hannover-96,Season 1976/1977,1976,1977
Peter Bengsch,24/05/1954,Germany,hannover-96,Season 1976/1977,1976,1977
Hans-Herbert Blumenthal,03/10/1948,Germany,hannover-96,Season 1976/1977,1976,1977
Horst Kinkeldey,19/09/1956,Germany,hannover-96,Season 1976/1977,1976,1977
Rainer Stiller,09/09/1944,Germany,hannover-96,Season 1976/1977,1976,1977
Bernd Vesely,19/01/1952,Germany,hannover-96,Season 1976/1977,1976,1977
Hans-Georg Kulik,02/01/1954,Germany,hannover-96,Season 1976/1977,1976,1977
Wolfgang LÃ¼ttges,01/08/1950,Germany,hannover-96,Season 1976/1977,1976,1977
Frank Pagelsdorf,05/02/1958,Germany,hannover-96,Season 1976/1977,1976,1977
Herbert Poesger,25/03/1953,Germany,hannover-96,Season 1976/1977,1976,1977
JÃ¼rgen Weber,29/06/1944,Germany,hannover-96,Season 1976/1977,1976,1977
GÃ¼nter Wesche,25/06/1947,Germany,hannover-96,Season 1976/1977,1976,1977
Holger Busse,18/02/1949,Germany,hannover-96,Season 1976/1977,1976,1977
Peter Dahl,14/02/1948,Denmark,hannover-96,Season 1976/1977,1976,1977
JÃ¼rgen Milewski,19/10/1957,Germany,hannover-96,Season 1976/1977,1976,1977
Bernd Wehmeyer,06/06/1952,Germany,hannover-96,Season 1976/1977,1976,1977
Klaus Wunder,13/09/1950,Germany,hannover-96,Season 1976/1977,1976,1977
Fiffi Kronsbein,25/12/1914,Germany,hannover-96,Season 1976/1977,1976,1977
Reinhard Dittel,24/01/1949,Germany,hannover-96,Season 1975/1976,1975,1976
Franz-Josef Pauly,16/09/1949,Germany,hannover-96,Season 1975/1976,1975,1976
Peter Anders,29/06/1946,Germany,hannover-96,Season 1975/1976,1975,1976
Peter Bengsch,24/05/1954,Germany,hannover-96,Season 1975/1976,1975,1976
Hans-Herbert Blumenthal,03/10/1948,Germany,hannover-96,Season 1975/1976,1975,1976
Georg Damjanoff,12/10/1945,Germany,hannover-96,Season 1975/1976,1975,1976
Karlheinz HÃ¶fer,07/01/1950,Germany,hannover-96,Season 1975/1976,1975,1976
Horst Kinkeldey,19/09/1956,Germany,hannover-96,Season 1975/1976,1975,1976
Rainer Stiller,09/09/1944,Germany,hannover-96,Season 1975/1976,1975,1976
Bernd Vesely,19/01/1952,Germany,hannover-96,Season 1975/1976,1975,1976
Paul Holz,27/09/1952,Germany,hannover-96,Season 1975/1976,1975,1976
Rolf Kaemmer,25/03/1949,Germany,hannover-96,Season 1975/1976,1975,1976
Hans-Georg Kulik,02/01/1954,Germany,hannover-96,Season 1975/1976,1975,1976
Wolfgang Lex,23/10/1946,Germany,hannover-96,Season 1975/1976,1975,1976
Wolfgang LÃ¼ttges,01/08/1950,Germany,hannover-96,Season 1975/1976,1975,1976
Herbert Meyer,12/06/1948,Germany,hannover-96,Season 1975/1976,1975,1976
Herbert Poesger,25/03/1953,Germany,hannover-96,Season 1975/1976,1975,1976
JÃ¼rgen Weber,29/06/1944,Germany,hannover-96,Season 1975/1976,1975,1976
GÃ¼nter Wesche,25/06/1947,Germany,hannover-96,Season 1975/1976,1975,1976
Holger Busse,18/02/1949,Germany,hannover-96,Season 1975/1976,1975,1976
Peter Dahl,14/02/1948,Denmark,hannover-96,Season 1975/1976,1975,1976
Peter Hayduk,10/04/1953,Germany,hannover-96,Season 1975/1976,1975,1976
